,mean_absolute_error,_step,loss,mean_squared_error,_runtime,val_mean_squared_error,epoch,val_mean_absolute_error,_timestamp,val_loss,run_id,batch_size,future,past,units,dropout,runtime,best_val_loss,best_epoch,pretrained,trainable,preprocess,optimizer,train_split,h_pass,l_pass,layers_transferred,bci_task,repetitions,architecture,pretrain_dense_units,test_channel,model,n_augmentations,dense_units
106,0.16091294586658478,106,,0.04980015754699707,14009,0.050054773688316345,131,0.1670105904340744,1640780083,0.1670105904340744,24orv839,24,16,39,100,0.5,,0.1670105904340744,106,,,medium,nadam,0.7,0.01,0.7,,,,LSTM-3,128,0,,,
107,0.16139014065265656,107,,0.04988913983106613,14132,0.056485291570425034,131,0.17703798413276672,1640780206,0.17703798413276672,24orv839,24,16,39,100,0.5,,0.1670105904340744,106,,,medium,nadam,0.7,0.01,0.7,,,,LSTM-3,128,0,,,
108,0.16070295870304108,108,,0.04924207180738449,14251,0.05489698052406311,131,0.17548717558383942,1640780325,0.17548717558383942,24orv839,24,16,39,100,0.5,,0.1670105904340744,106,,,medium,nadam,0.7,0.01,0.7,,,,LSTM-3,128,0,,,
109,0.1593889594078064,109,,0.049052536487579346,14383,0.05497429519891739,131,0.17458970844745636,1640780457,0.17458970844745636,24orv839,24,16,39,100,0.5,,0.1670105904340744,106,,,medium,nadam,0.7,0.01,0.7,,,,LSTM-3,128,0,,,
110,0.15903931856155396,110,,0.04846886545419693,14518,0.05715503171086311,131,0.17880308628082275,1640780592,0.17880308628082275,24orv839,24,16,39,100,0.5,,0.1670105904340744,106,,,medium,nadam,0.7,0.01,0.7,,,,LSTM-3,128,0,,,
111,0.16005279123783112,111,,0.04930823668837547,14651,0.05383031815290451,131,0.1715477854013443,1640780725,0.1715477854013443,24orv839,24,16,39,100,0.5,,0.1670105904340744,106,,,medium,nadam,0.7,0.01,0.7,,,,LSTM-3,128,0,,,
112,0.15971776843070984,112,,0.04864709451794624,14791,0.05428818240761757,131,0.1738089770078659,1640780865,0.1738089770078659,24orv839,24,16,39,100,0.5,,0.1670105904340744,106,,,medium,nadam,0.7,0.01,0.7,,,,LSTM-3,128,0,,,
113,0.15946491062641144,113,,0.04898805916309357,14913,0.054148852825164795,131,0.1734706163406372,1640780987,0.1734706163406372,24orv839,24,16,39,100,0.5,,0.1670105904340744,106,,,medium,nadam,0.7,0.01,0.7,,,,LSTM-3,128,0,,,
114,0.16041025519371033,114,,0.04931815341114998,15047,0.05290733277797699,131,0.1708960384130478,1640781121,0.1708960384130478,24orv839,24,16,39,100,0.5,,0.1670105904340744,106,,,medium,nadam,0.7,0.01,0.7,,,,LSTM-3,128,0,,,
115,0.16038165986537933,115,,0.04961312934756279,15189,0.05472243204712868,131,0.17556226253509521,1640781263,0.17556226253509521,24orv839,24,16,39,100,0.5,,0.1670105904340744,106,,,medium,nadam,0.7,0.01,0.7,,,,LSTM-3,128,0,,,
116,0.1603107452392578,116,,0.049394525587558746,15339,0.05720149725675583,131,0.17758534848690033,1640781413,0.17758534848690033,24orv839,24,16,39,100,0.5,,0.1670105904340744,106,,,medium,nadam,0.7,0.01,0.7,,,,LSTM-3,128,0,,,
117,0.15921981632709503,117,,0.048636727035045624,15493,0.057563770562410355,131,0.1791704297065735,1640781567,0.1791704297065735,24orv839,24,16,39,100,0.5,,0.1670105904340744,106,,,medium,nadam,0.7,0.01,0.7,,,,LSTM-3,128,0,,,
118,0.15972812473773956,118,,0.04874623566865921,15674,0.05310429632663727,131,0.1724959760904312,1640781748,0.1724959760904312,24orv839,24,16,39,100,0.5,,0.1670105904340744,106,,,medium,nadam,0.7,0.01,0.7,,,,LSTM-3,128,0,,,
119,0.15959112346172333,119,,0.048853471875190735,15838,0.054399263113737106,131,0.17361879348754883,1640781912,0.17361879348754883,24orv839,24,16,39,100,0.5,,0.1670105904340744,106,,,medium,nadam,0.7,0.01,0.7,,,,LSTM-3,128,0,,,
120,0.15892337262630463,120,,0.048683520406484604,15962,0.05753028765320778,131,0.17865332961082458,1640782036,0.17865332961082458,24orv839,24,16,39,100,0.5,,0.1670105904340744,106,,,medium,nadam,0.7,0.01,0.7,,,,LSTM-3,128,0,,,
121,0.15892302989959717,121,,0.04863784834742546,16084,0.05678889900445938,131,0.17779938876628876,1640782158,0.17779938876628876,24orv839,24,16,39,100,0.5,,0.1670105904340744,106,,,medium,nadam,0.7,0.01,0.7,,,,LSTM-3,128,0,,,
122,0.15929463505744934,122,,0.048786431550979614,16229,0.05487224832177162,131,0.17631663382053375,1640782303,0.17631663382053375,24orv839,24,16,39,100,0.5,,0.1670105904340744,106,,,medium,nadam,0.7,0.01,0.7,,,,LSTM-3,128,0,,,
123,0.15881353616714478,123,,0.04829053953289986,16348,0.053791262209415436,131,0.17281152307987213,1640782422,0.17281152307987213,24orv839,24,16,39,100,0.5,,0.1670105904340744,106,,,medium,nadam,0.7,0.01,0.7,,,,LSTM-3,128,0,,,
124,0.1588694304227829,124,,0.04868820682168007,16463,0.051863014698028564,131,0.17010457813739777,1640782537,0.17010457813739777,24orv839,24,16,39,100,0.5,,0.1670105904340744,106,,,medium,nadam,0.7,0.01,0.7,,,,LSTM-3,128,0,,,
125,0.15764157474040985,125,,0.04790276661515236,16580,0.05115288123488426,131,0.16816607117652893,1640782654,0.16816607117652893,24orv839,24,16,39,100,0.5,,0.1670105904340744,106,,,medium,nadam,0.7,0.01,0.7,,,,LSTM-3,128,0,,,
126,0.15951332449913025,126,,0.04923786595463753,16691,0.05258207768201828,131,0.1726578176021576,1640782765,0.1726578176021576,24orv839,24,16,39,100,0.5,,0.1670105904340744,106,,,medium,nadam,0.7,0.01,0.7,,,,LSTM-3,128,0,,,
127,0.15798510611057281,127,,0.04810895770788193,16802,0.052829135209321976,131,0.17122530937194824,1640782876,0.17122530937194824,24orv839,24,16,39,100,0.5,,0.1670105904340744,106,,,medium,nadam,0.7,0.01,0.7,,,,LSTM-3,128,0,,,
128,0.15864406526088715,128,,0.0483522042632103,16914,0.05047600343823433,131,0.16741949319839478,1640782988,0.16741949319839478,24orv839,24,16,39,100,0.5,,0.1670105904340744,106,,,medium,nadam,0.7,0.01,0.7,,,,LSTM-3,128,0,,,
129,0.15912649035453796,129,,0.048782870173454285,17025,0.05227474123239517,131,0.17053629457950592,1640783099,0.17053629457950592,24orv839,24,16,39,100,0.5,,0.1670105904340744,106,,,medium,nadam,0.7,0.01,0.7,,,,LSTM-3,128,0,,,
130,0.15831874310970306,130,,0.0484522208571434,17138,0.055279988795518875,131,0.17782551050186157,1640783212,0.17782551050186157,24orv839,24,16,39,100,0.5,,0.1670105904340744,106,,,medium,nadam,0.7,0.01,0.7,,,,LSTM-3,128,0,,,
131,0.1595795750617981,131,,0.04898739606142044,17248,0.05296177417039871,131,0.1722128987312317,1640783322,0.1722128987312317,24orv839,24,16,39,100,0.5,,0.1670105904340744,106,,,medium,nadam,0.7,0.01,0.7,,,,LSTM-3,128,0,,,
