,_step,loss,binary_crossentropy,_runtime,val_binary_crossentropy,epoch,_timestamp,val_loss,run_id,batch_size,future,past,units,dropout,runtime,best_val_loss,best_epoch,pretrained,trainable,preprocess,optimizer,train_split,h_pass,l_pass,layers_transferred
89,89.0,,0.00034030573442578316,29.0,2.033520460128784,99,1639653670.0,2.033520460128784,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
90,90.0,,0.0001363559131277725,29.0,2.0344252586364746,99,1639653670.0,2.0344252586364746,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
91,91.0,,8.111351053230464e-05,30.0,2.035283327102661,99,1639653671.0,2.035283327102661,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
92,92.0,,0.00046882490278221667,30.0,2.0361530780792236,99,1639653671.0,2.0361530780792236,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
93,93.0,,0.0006958026206120849,30.0,2.0372228622436523,99,1639653671.0,2.0372228622436523,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
94,94.0,,0.0005168289062567055,30.0,2.038177728652954,99,1639653671.0,2.038177728652954,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
95,95.0,,0.0003293513145763427,30.0,2.0392720699310303,99,1639653671.0,2.0392720699310303,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
96,96.0,,7.902283687144518e-05,30.0,2.040287494659424,99,1639653671.0,2.040287494659424,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
97,97.0,,0.0001662175200181082,31.0,2.0412333011627197,99,1639653672.0,2.0412333011627197,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
98,98.0,,8.69815849000588e-05,31.0,2.0421319007873535,99,1639653672.0,2.0421319007873535,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
99,99.0,,6.482959724962711e-05,31.0,2.042963981628418,99,1639653672.0,2.042963981628418,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
0,0.0,,0.7762212753295898,13.0,0.8611846566200256,99,1639653498.0,0.8611846566200256,2ab7bmfl,20,,,,0.1,,0.8611846566200256,0,False,True,medium,,0.6,,,
1,1.0,,0.7306651473045349,14.0,0.886003851890564,99,1639653499.0,0.886003851890564,2ab7bmfl,20,,,,0.1,,0.8611846566200256,0,False,True,medium,,0.6,,,
2,2.0,,0.573942244052887,14.0,0.9091426730155945,99,1639653499.0,0.9091426730155945,2ab7bmfl,20,,,,0.1,,0.8611846566200256,0,False,True,medium,,0.6,,,
3,3.0,,0.4099158048629761,14.0,0.9335089921951294,99,1639653499.0,0.9335089921951294,2ab7bmfl,20,,,,0.1,,0.8611846566200256,0,False,True,medium,,0.6,,,
4,4.0,,0.43274742364883423,14.0,0.9590456485748291,99,1639653499.0,0.9590456485748291,2ab7bmfl,20,,,,0.1,,0.8611846566200256,0,False,True,medium,,0.6,,,
5,5.0,,0.30180823802948,14.0,0.9867457151412964,99,1639653499.0,0.9867457151412964,2ab7bmfl,20,,,,0.1,,0.8611846566200256,0,False,True,medium,,0.6,,,
6,6.0,,0.3030722439289093,15.0,1.0171504020690918,99,1639653500.0,1.0171504020690918,2ab7bmfl,20,,,,0.1,,0.8611846566200256,0,False,True,medium,,0.6,,,
7,7.0,,0.2946242094039917,15.0,1.0497733354568481,99,1639653500.0,1.0497733354568481,2ab7bmfl,20,,,,0.1,,0.8611846566200256,0,False,True,medium,,0.6,,,
8,8.0,,0.23962751030921936,15.0,1.0773398876190186,99,1639653500.0,1.0773398876190186,2ab7bmfl,20,,,,0.1,,0.8611846566200256,0,False,True,medium,,0.6,,,
9,9.0,,0.1754150390625,15.0,1.1041535139083862,99,1639653500.0,1.1041535139083862,2ab7bmfl,20,,,,0.1,,0.8611846566200256,0,False,True,medium,,0.6,,,
10,10.0,,0.10606583952903748,15.0,1.1313440799713135,99,1639653500.0,1.1313440799713135,2ab7bmfl,20,,,,0.1,,0.8611846566200256,0,False,True,medium,,0.6,,,
11,11.0,,0.07840023189783096,16.0,1.1596570014953613,99,1639653501.0,1.1596570014953613,2ab7bmfl,20,,,,0.1,,0.8611846566200256,0,False,True,medium,,0.6,,,
12,12.0,,0.03555693477392197,16.0,1.1863278150558472,99,1639653501.0,1.1863278150558472,2ab7bmfl,20,,,,0.1,,0.8611846566200256,0,False,True,medium,,0.6,,,
13,13.0,,0.06872885674238205,16.0,1.2084949016571045,99,1639653501.0,1.2084949016571045,2ab7bmfl,20,,,,0.1,,0.8611846566200256,0,False,True,medium,,0.6,,,
14,14.0,,0.020625025033950806,16.0,1.2292816638946533,99,1639653501.0,1.2292816638946533,2ab7bmfl,20,,,,0.1,,0.8611846566200256,0,False,True,medium,,0.6,,,
15,15.0,,0.04175098240375519,17.0,1.25065279006958,99,1639653502.0,1.25065279006958,2ab7bmfl,20,,,,0.1,,0.8611846566200256,0,False,True,medium,,0.6,,,
16,16.0,,0.02314782701432705,17.0,1.2710673809051514,99,1639653502.0,1.2710673809051514,2ab7bmfl,20,,,,0.1,,0.8611846566200256,0,False,True,medium,,0.6,,,
17,17.0,,0.03063949942588806,17.0,1.290473461151123,99,1639653502.0,1.290473461151123,2ab7bmfl,20,,,,0.1,,0.8611846566200256,0,False,True,medium,,0.6,,,
18,18.0,,0.007936598733067513,17.0,1.309185266494751,99,1639653502.0,1.309185266494751,2ab7bmfl,20,,,,0.1,,0.8611846566200256,0,False,True,medium,,0.6,,,
19,19.0,,0.011060274206101894,17.0,1.3273128271102905,99,1639653502.0,1.3273128271102905,2ab7bmfl,20,,,,0.1,,0.8611846566200256,0,False,True,medium,,0.6,,,
20,20.0,,0.006040078122168779,17.0,1.3443336486816406,99,1639653502.0,1.3443336486816406,2ab7bmfl,20,,,,0.1,,0.8611846566200256,0,False,True,medium,,0.6,,,
21,21.0,,0.0045692203566432,18.0,1.3600404262542725,99,1639653503.0,1.3600404262542725,2ab7bmfl,20,,,,0.1,,0.8611846566200256,0,False,True,medium,,0.6,,,
22,22.0,,0.00943378359079361,18.0,1.3755486011505127,99,1639653503.0,1.3755486011505127,2ab7bmfl,20,,,,0.1,,0.8611846566200256,0,False,True,medium,,0.6,,,
23,23.0,,0.005791766569018364,18.0,1.390006184577942,99,1639653503.0,1.390006184577942,2ab7bmfl,20,,,,0.1,,0.8611846566200256,0,False,True,medium,,0.6,,,
24,24.0,,0.003354731947183609,18.0,1.403521180152893,99,1639653503.0,1.403521180152893,2ab7bmfl,20,,,,0.1,,0.8611846566200256,0,False,True,medium,,0.6,,,
25,25.0,,0.007966575212776661,18.0,1.4158920049667358,99,1639653503.0,1.4158920049667358,2ab7bmfl,20,,,,0.1,,0.8611846566200256,0,False,True,medium,,0.6,,,
26,26.0,,0.00800310354679823,18.0,1.4277563095092773,99,1639653503.0,1.4277563095092773,2ab7bmfl,20,,,,0.1,,0.8611846566200256,0,False,True,medium,,0.6,,,
27,27.0,,0.001345392083749175,19.0,1.4389408826828003,99,1639653504.0,1.4389408826828003,2ab7bmfl,20,,,,0.1,,0.8611846566200256,0,False,True,medium,,0.6,,,
28,28.0,,0.0033824299462139606,19.0,1.4498546123504639,99,1639653504.0,1.4498546123504639,2ab7bmfl,20,,,,0.1,,0.8611846566200256,0,False,True,medium,,0.6,,,
