,val_custom_binary_accuracy,_step,loss,val_f1,binary_crossentropy,_runtime,f1,val_binary_crossentropy,epoch,custom_binary_accuracy,_timestamp,val_loss,run_id,batch_size,future,past,units,dropout,runtime,best_val_loss,best_epoch,pretrained,trainable,preprocess,optimizer,train_split,h_pass,l_pass,layers_transferred,bci_task,repetitions
13,0.5555555820465088,13,,0.7095651626586914,0.6867033243179321,23,0.4462915360927582,0.6927593350410461,50,0.640625,1640334749,0.6927593350410461,m45l4nvr,16,,,,0.5,,0.6916642189025879,0,False,True,medium,,0.6,,,5,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
14,0.4444444477558136,14,,0.6111111044883728,0.6778160333633423,23,0.44264066219329834,0.692729115486145,50,0.6875,1640334750,0.692729115486145,m45l4nvr,16,,,,0.5,,0.6916642189025879,0,False,True,medium,,0.6,,,5,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
15,0.5347222685813904,15,,0.6884848475456238,0.6770334839820862,23,0.4564327001571655,0.6924890875816345,50,0.6875,1640334750,0.6924890875816345,m45l4nvr,16,,,,0.5,,0.6916642189025879,0,False,True,medium,,0.6,,,5,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
16,0.5347222685813904,16,,0.6884848475456238,0.6886816024780273,23,0.6397057771682739,0.6927890777587891,50,0.625,1640334750,0.6927890777587891,m45l4nvr,16,,,,0.5,,0.6916642189025879,0,False,True,medium,,0.6,,,5,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
17,0.5555555820465088,17,,0.7111110687255859,0.7083094120025635,24,0.28405100107192993,0.692793071269989,50,0.328125,1640334750,0.692793071269989,m45l4nvr,16,,,,0.5,,0.6916642189025879,0,False,True,medium,,0.6,,,5,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
18,0.4652777910232544,18,,0.6288888454437256,0.7025544047355652,24,0.5551469326019287,0.6931570768356323,50,0.578125,1640334751,0.6931570768356323,m45l4nvr,16,,,,0.5,,0.6916642189025879,0,False,True,medium,,0.6,,,5,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
19,0.6458333134651184,19,,0.7584540843963623,0.6862686276435852,24,0.36666661500930786,0.6932204961776733,50,0.359375,1640334751,0.6932204961776733,m45l4nvr,16,,,,0.5,,0.6916642189025879,0,False,True,medium,,0.6,,,5,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
20,0.5555555820465088,20,,0.7111110687255859,0.6911519169807434,25,0.38041794300079346,0.693120002746582,50,0.34375,1640334751,0.693120002746582,m45l4nvr,16,,,,0.5,,0.6916642189025879,0,False,True,medium,,0.6,,,5,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
21,0.4652777910232544,21,,0.6288888454437256,0.6974237561225891,25,0.3533492684364319,0.69301438331604,50,0.375,1640334752,0.69301438331604,m45l4nvr,16,,,,0.5,,0.6916642189025879,0,False,True,medium,,0.6,,,5,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
22,0.375,22,,0.47999998927116394,0.6862447261810303,25,0.5725274085998535,0.6931023597717285,50,0.625,1640334752,0.6931023597717285,m45l4nvr,16,,,,0.5,,0.6916642189025879,0,False,True,medium,,0.6,,,5,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
23,0.5555555820465088,23,,0.7095651626586914,0.6755331158638,26,0.6831698417663574,0.6935184001922607,50,0.640625,1640334752,0.6935184001922607,m45l4nvr,16,,,,0.5,,0.6916642189025879,0,False,True,medium,,0.6,,,5,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
24,0.375,24,,0.47999998927116394,0.6941373944282532,26,0.2715277373790741,0.6935473680496216,50,0.265625,1640334753,0.6935473680496216,m45l4nvr,16,,,,0.5,,0.6916642189025879,0,False,True,medium,,0.6,,,5,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
25,0.5555555820465088,25,,0.7111110687255859,0.6971809267997742,26,0.3954678177833557,0.693701446056366,50,0.578125,1640334753,0.693701446056366,m45l4nvr,16,,,,0.5,,0.6916642189025879,0,False,True,medium,,0.6,,,5,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
26,0.5555555820465088,26,,0.7048950791358948,0.666132926940918,27,0.6860367059707642,0.6939350962638855,50,0.6875,1640334753,0.6939350962638855,m45l4nvr,16,,,,0.5,,0.6916642189025879,0,False,True,medium,,0.6,,,5,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
