,mean_absolute_error,_step,loss,mean_squared_error,_runtime,val_mean_squared_error,epoch,val_mean_absolute_error,_timestamp,val_loss,run_id,batch_size,future,past,units,dropout,runtime,best_val_loss,best_epoch,pretrained,trainable,preprocess,optimizer,train_split,h_pass,l_pass,layers_transferred,bci_task,repetitions,architecture,pretrain_dense_units,test_channel
112,0.5659628510475159,112.0,,0.5190147161483765,263.0,0.5308717489242554,199,0.5826801657676697,1640570550.0,0.5826801657676697,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
113,0.5657768845558167,113.0,,0.5187572240829468,266.0,0.5286778807640076,199,0.5814730525016785,1640570552.0,0.5814730525016785,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
114,0.5659081339836121,114.0,,0.51887047290802,268.0,0.5274849534034729,199,0.5809239149093628,1640570554.0,0.5809239149093628,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
115,0.5659179091453552,115.0,,0.51869797706604,271.0,0.5284860730171204,199,0.5814451575279236,1640570557.0,0.5814451575279236,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
116,0.5657855868339539,116.0,,0.5187059044837952,273.0,0.5308980941772461,199,0.5826321840286255,1640570560.0,0.5826321840286255,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
117,0.5656567811965942,117.0,,0.5185896754264832,276.0,0.5276878476142883,199,0.5809500813484192,1640570562.0,0.5809500813484192,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
118,0.5655127763748169,118.0,,0.5182023048400879,278.0,0.52757328748703,199,0.5808513760566711,1640570564.0,0.5808513760566711,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
119,0.5655307769775391,119.0,,0.5181528329849243,281.0,0.5289980173110962,199,0.5816139578819275,1640570567.0,0.5816139578819275,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
120,0.5653038620948792,120.0,,0.5178249478340149,283.0,0.527241587638855,199,0.5806267857551575,1640570569.0,0.5806267857551575,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
121,0.5654611587524414,121.0,,0.5180188417434692,286.0,0.5286311507225037,199,0.5814279913902283,1640570572.0,0.5814279913902283,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
122,0.5650601387023926,122.0,,0.5175392627716064,288.0,0.5287684798240662,199,0.5816877484321594,1640570574.0,0.5816877484321594,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
123,0.5644938349723816,123.0,,0.5165765881538391,291.0,0.5242504477500916,199,0.5793860554695129,1640570577.0,0.5793860554695129,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
124,0.5646090507507324,124.0,,0.5168862342834473,293.0,0.5269822478294373,199,0.5804141163825989,1640570579.0,0.5804141163825989,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
125,0.564980149269104,125.0,,0.5174019932746887,296.0,0.5280424356460571,199,0.5811331272125244,1640570582.0,0.5811331272125244,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
126,0.564608097076416,126.0,,0.5166777968406677,298.0,0.5273984670639038,199,0.5807911157608032,1640570584.0,0.5807911157608032,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
127,0.5647907257080078,127.0,,0.5170288681983948,300.0,0.5269457697868347,199,0.5803896188735962,1640570586.0,0.5803896188735962,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
128,0.5647703409194946,128.0,,0.5169014930725098,303.0,0.528083860874176,199,0.5810325741767883,1640570589.0,0.5810325741767883,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
129,0.5646527409553528,129.0,,0.5168169736862183,305.0,0.5272552371025085,199,0.5807065367698669,1640570591.0,0.5807065367698669,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
130,0.564630389213562,130.0,,0.5167272686958313,308.0,0.5274776220321655,199,0.5807169079780579,1640570594.0,0.5807169079780579,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
131,0.5649849772453308,131.0,,0.517098605632782,310.0,0.5293977856636047,199,0.5817095041275024,1640570596.0,0.5817095041275024,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
132,0.5645454525947571,132.0,,0.5167220830917358,312.0,0.5292103290557861,199,0.5817569494247437,1640570598.0,0.5817569494247437,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
133,0.5642626881599426,133.0,,0.5161287188529968,315.0,0.5250974893569946,199,0.579136312007904,1640570601.0,0.579136312007904,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
134,0.5644306540489197,134.0,,0.5163963437080383,317.0,0.5258195996284485,199,0.5799025297164917,1640570603.0,0.5799025297164917,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
135,0.5643470287322998,135.0,,0.515970766544342,320.0,0.5263246297836304,199,0.580072283744812,1640570606.0,0.580072283744812,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
136,0.5641704797744751,136.0,,0.5158701539039612,322.0,0.5263386964797974,199,0.5798419117927551,1640570608.0,0.5798419117927551,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
137,0.5642122626304626,137.0,,0.5161019563674927,325.0,0.5272893309593201,199,0.5804678797721863,1640570611.0,0.5804678797721863,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
138,0.5639732480049133,138.0,,0.5157118439674377,328.0,0.5256357789039612,199,0.5796511173248291,1640570614.0,0.5796511173248291,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
139,0.5640438795089722,139.0,,0.5157696008682251,330.0,0.5263971090316772,199,0.5800322890281677,1640570616.0,0.5800322890281677,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
140,0.5640303492546082,140.0,,0.515626847743988,332.0,0.5268222689628601,199,0.5802785754203796,1640570618.0,0.5802785754203796,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
141,0.5638367533683777,141.0,,0.5153394341468811,335.0,0.5264424085617065,199,0.5799143314361572,1640570621.0,0.5799143314361572,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
142,0.563632071018219,142.0,,0.5151514410972595,337.0,0.5249460935592651,199,0.5788919925689697,1640570623.0,0.5788919925689697,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
143,0.563287079334259,143.0,,0.514565646648407,340.0,0.5241154432296753,199,0.57893967628479,1640570626.0,0.57893967628479,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
144,0.5634699463844299,144.0,,0.5148648619651794,342.0,0.5250204205513,199,0.579274594783783,1640570628.0,0.579274594783783,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
145,0.5638140439987183,145.0,,0.515241265296936,344.0,0.526093602180481,199,0.5795245170593262,1640570631.0,0.5795245170593262,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
146,0.5634781122207642,146.0,,0.5147512555122375,347.0,0.5245929956436157,199,0.5791310667991638,1640570633.0,0.5791310667991638,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
147,0.5632193684577942,147.0,,0.5144391655921936,349.0,0.526871919631958,199,0.5805419087409973,1640570635.0,0.5805419087409973,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
148,0.5631963014602661,148.0,,0.514426052570343,351.0,0.5261505246162415,199,0.5799659490585327,1640570637.0,0.5799659490585327,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
149,0.5631445646286011,149.0,,0.51422119140625,353.0,0.5234870910644531,199,0.5782596468925476,1640570639.0,0.5782596468925476,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
150,0.5628288984298706,150.0,,0.5138846039772034,356.0,0.5235227346420288,199,0.57838374376297,1640570642.0,0.57838374376297,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
151,0.5632519721984863,151.0,,0.5143548250198364,358.0,0.5240486860275269,199,0.5784362554550171,1640570644.0,0.5784362554550171,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
152,0.5630252361297607,152.0,,0.5140683054924011,361.0,0.5244284868240356,199,0.5788683295249939,1640570647.0,0.5788683295249939,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
153,0.5627763867378235,153.0,,0.5135587453842163,364.0,0.5251725316047668,199,0.5793682336807251,1640570650.0,0.5793682336807251,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
154,0.5627301335334778,154.0,,0.5137277245521545,366.0,0.523794949054718,199,0.5785828828811646,1640570652.0,0.5785828828811646,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
155,0.5626678466796875,155.0,,0.5134570002555847,369.0,0.5234830379486084,199,0.5782700777053833,1640570655.0,0.5782700777053833,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
156,0.5624374747276306,156.0,,0.5130986571311951,371.0,0.5234651565551758,199,0.5783273577690125,1640570657.0,0.5783273577690125,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
157,0.5623679757118225,157.0,,0.513076663017273,373.0,0.5227403044700623,199,0.5779823064804077,1640570659.0,0.5779823064804077,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
158,0.5622101426124573,158.0,,0.5127295851707458,376.0,0.5232927799224854,199,0.578181266784668,1640570662.0,0.578181266784668,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
159,0.5620028972625732,159.0,,0.5124123692512512,378.0,0.521756649017334,199,0.577376663684845,1640570664.0,0.577376663684845,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
160,0.5619764924049377,160.0,,0.5125781893730164,381.0,0.5233911275863647,199,0.5781287550926208,1640570667.0,0.5781287550926208,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
161,0.5621002316474915,161.0,,0.5125592947006226,384.0,0.5236529111862183,199,0.5784516930580139,1640570670.0,0.5784516930580139,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
162,0.5618588328361511,162.0,,0.5123559832572937,386.0,0.5227804780006409,199,0.5777757167816162,1640570672.0,0.5777757167816162,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
163,0.5614513158798218,163.0,,0.5115123987197876,389.0,0.52019202709198,199,0.5763981342315674,1640570675.0,0.5763981342315674,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
164,0.5618155002593994,164.0,,0.5121690630912781,392.0,0.521992027759552,199,0.5774631500244141,1640570678.0,0.5774631500244141,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
165,0.5614896416664124,165.0,,0.51165372133255,394.0,0.5237067341804504,199,0.57827228307724,1640570680.0,0.57827228307724,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
166,0.5616071820259094,166.0,,0.5118042826652527,397.0,0.5211004018783569,199,0.5768435597419739,1640570683.0,0.5768435597419739,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
167,0.5615828037261963,167.0,,0.5116942524909973,400.0,0.5209046602249146,199,0.5767568945884705,1640570686.0,0.5767568945884705,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
168,0.5613644123077393,168.0,,0.5114225149154663,402.0,0.5229237675666809,199,0.577843964099884,1640570688.0,0.577843964099884,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
169,0.5612851977348328,169.0,,0.5113058686256409,405.0,0.523386538028717,199,0.5780367255210876,1640570691.0,0.5780367255210876,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
170,0.5612007975578308,170.0,,0.5112033486366272,407.0,0.5200929045677185,199,0.5763170719146729,1640570693.0,0.5763170719146729,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
171,0.5608313083648682,171.0,,0.5105069279670715,409.0,0.5205663442611694,199,0.5763577818870544,1640570695.0,0.5763577818870544,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
172,0.5609022378921509,172.0,,0.510775089263916,412.0,0.5204364657402039,199,0.5763584971427917,1640570698.0,0.5763584971427917,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
173,0.5608720183372498,173.0,,0.5107505917549133,414.0,0.5203877091407776,199,0.5762274861335754,1640570700.0,0.5762274861335754,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
174,0.5605999231338501,174.0,,0.5103318095207214,416.0,0.5197599530220032,199,0.576034426689148,1640570702.0,0.576034426689148,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
175,0.5604862570762634,175.0,,0.5101048946380615,418.0,0.5190743207931519,199,0.5755141973495483,1640570705.0,0.5755141973495483,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
176,0.560535192489624,176.0,,0.5101646780967712,421.0,0.5207465887069702,199,0.5764732956886292,1640570707.0,0.5764732956886292,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
177,0.560309112071991,177.0,,0.5098912119865417,423.0,0.5211063623428345,199,0.5769450664520264,1640570709.0,0.5769450664520264,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
178,0.5600054264068604,178.0,,0.5094099640846252,425.0,0.5170822739601135,199,0.5745449066162109,1640570711.0,0.5745449066162109,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
179,0.5604208707809448,179.0,,0.5099279880523682,427.0,0.5229485034942627,199,0.578024685382843,1640570713.0,0.578024685382843,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
180,0.5602689385414124,180.0,,0.5098303556442261,429.0,0.5181445479393005,199,0.5753295421600342,1640570715.0,0.5753295421600342,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
181,0.5598887801170349,181.0,,0.509232223033905,432.0,0.5210535526275635,199,0.5766658186912537,1640570718.0,0.5766658186912537,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
182,0.5602366924285889,182.0,,0.5095972418785095,434.0,0.5183241963386536,199,0.575210452079773,1640570720.0,0.575210452079773,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
183,0.5601130127906799,183.0,,0.509510338306427,436.0,0.5207261443138123,199,0.5764474272727966,1640570722.0,0.5764474272727966,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
184,0.5602362751960754,184.0,,0.5097073316574097,438.0,0.5213242173194885,199,0.5765655636787415,1640570724.0,0.5765655636787415,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
185,0.5597581267356873,185.0,,0.5087941288948059,441.0,0.5182415843009949,199,0.5750905275344849,1640570727.0,0.5750905275344849,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
186,0.559648334980011,186.0,,0.5087988376617432,444.0,0.5198314785957336,199,0.5760807991027832,1640570730.0,0.5760807991027832,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
187,0.5594149827957153,187.0,,0.5083034038543701,446.0,0.5170034766197205,199,0.5742577910423279,1640570732.0,0.5742577910423279,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
188,0.5597508549690247,188.0,,0.5090950727462769,448.0,0.5180695652961731,199,0.5748350024223328,1640570735.0,0.5748350024223328,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
189,0.5594869256019592,189.0,,0.5086222887039185,451.0,0.5174911618232727,199,0.5746881365776062,1640570737.0,0.5746881365776062,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
190,0.559786856174469,190.0,,0.5090740919113159,453.0,0.5186653733253479,199,0.5751243233680725,1640570739.0,0.5751243233680725,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
191,0.5592979192733765,191.0,,0.5082851052284241,455.0,0.5178475975990295,199,0.5746995806694031,1640570742.0,0.5746995806694031,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
192,0.5588374137878418,192.0,,0.5075279474258423,458.0,0.5177392363548279,199,0.5747326612472534,1640570744.0,0.5747326612472534,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
193,0.5594307780265808,193.0,,0.5084542036056519,460.0,0.5165510177612305,199,0.5740631818771362,1640570746.0,0.5740631818771362,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
194,0.5589167475700378,194.0,,0.5075908303260803,462.0,0.5184905529022217,199,0.5750613212585449,1640570748.0,0.5750613212585449,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
195,0.5588262677192688,195.0,,0.5075518488883972,465.0,0.5160055756568909,199,0.5735953450202942,1640570751.0,0.5735953450202942,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
196,0.5590221881866455,196.0,,0.5079555511474609,467.0,0.5169422030448914,199,0.5742192268371582,1640570753.0,0.5742192268371582,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
197,0.5586440563201904,197.0,,0.507213830947876,469.0,0.5159403681755066,199,0.5735749006271362,1640570755.0,0.5735749006271362,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
198,0.5589556097984314,198.0,,0.5077931880950928,471.0,0.5170972943305969,199,0.5743103623390198,1640570757.0,0.5743103623390198,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
199,0.5586780905723572,199.0,,0.507266640663147,473.0,0.5169904828071594,199,0.574190080165863,1640570759.0,0.574190080165863,cfp5iifh,24,16,39,100,0.5,,0.5735749006271362,197,,,medium,nadam,0.7,0.01,0.7,,,2,Dense,128,0
0,0.6275469064712524,0.0,,0.6446093916893005,8.0,0.6019286513328552,199,0.624181866645813,1640569789.0,0.624181866645813,pwv6nl4i,24,16,39,100,0.5,,0.568678617477417,198,,,medium,nadam,0.7,0.01,0.7,,,1,Dense,128,0
1,0.5961216688156128,1.0,,0.5697376728057861,10.0,0.5848544239997864,199,0.6154443621635437,1640569792.0,0.6154443621635437,pwv6nl4i,24,16,39,100,0.5,,0.568678617477417,198,,,medium,nadam,0.7,0.01,0.7,,,1,Dense,128,0
2,0.5906298756599426,2.0,,0.559840977191925,12.0,0.5752586722373962,199,0.6103011965751648,1640569794.0,0.6103011965751648,pwv6nl4i,24,16,39,100,0.5,,0.568678617477417,198,,,medium,nadam,0.7,0.01,0.7,,,1,Dense,128,0
3,0.5874336957931519,3.0,,0.5540377497673035,15.0,0.5730322003364563,199,0.6089280843734741,1640569796.0,0.6089280843734741,pwv6nl4i,24,16,39,100,0.5,,0.568678617477417,198,,,medium,nadam,0.7,0.01,0.7,,,1,Dense,128,0
4,0.5857780575752258,4.0,,0.5511556267738342,17.0,0.5739810466766357,199,0.6092000603675842,1640569799.0,0.6092000603675842,pwv6nl4i,24,16,39,100,0.5,,0.568678617477417,198,,,medium,nadam,0.7,0.01,0.7,,,1,Dense,128,0
5,0.5846396088600159,5.0,,0.5493261218070984,19.0,0.5743542313575745,199,0.6093321442604065,1640569801.0,0.6093321442604065,pwv6nl4i,24,16,39,100,0.5,,0.568678617477417,198,,,medium,nadam,0.7,0.01,0.7,,,1,Dense,128,0
6,0.5833200216293335,6.0,,0.5472106337547302,22.0,0.5747120380401611,199,0.6094790697097778,1640569803.0,0.6094790697097778,pwv6nl4i,24,16,39,100,0.5,,0.568678617477417,198,,,medium,nadam,0.7,0.01,0.7,,,1,Dense,128,0
7,0.5825952291488647,7.0,,0.5459310412406921,24.0,0.5719095468521118,199,0.6078736186027527,1640569805.0,0.6078736186027527,pwv6nl4i,24,16,39,100,0.5,,0.568678617477417,198,,,medium,nadam,0.7,0.01,0.7,,,1,Dense,128,0
8,0.582040548324585,8.0,,0.5452229380607605,26.0,0.5712621808052063,199,0.6070345044136047,1640569808.0,0.6070345044136047,pwv6nl4i,24,16,39,100,0.5,,0.568678617477417,198,,,medium,nadam,0.7,0.01,0.7,,,1,Dense,128,0
9,0.5811818242073059,9.0,,0.5439319014549255,28.0,0.5680725574493408,199,0.604948878288269,1640569810.0,0.604948878288269,pwv6nl4i,24,16,39,100,0.5,,0.568678617477417,198,,,medium,nadam,0.7,0.01,0.7,,,1,Dense,128,0
10,0.5807217955589294,10.0,,0.5433224439620972,30.0,0.5673899054527283,199,0.6044518947601318,1640569812.0,0.6044518947601318,pwv6nl4i,24,16,39,100,0.5,,0.568678617477417,198,,,medium,nadam,0.7,0.01,0.7,,,1,Dense,128,0
11,0.5800080895423889,11.0,,0.5423372387886047,33.0,0.5633425116539001,199,0.6022552847862244,1640569814.0,0.6022552847862244,pwv6nl4i,24,16,39,100,0.5,,0.568678617477417,198,,,medium,nadam,0.7,0.01,0.7,,,1,Dense,128,0
12,0.579262912273407,12.0,,0.5412649512290955,35.0,0.5622468590736389,199,0.6015669703483582,1640569817.0,0.6015669703483582,pwv6nl4i,24,16,39,100,0.5,,0.568678617477417,198,,,medium,nadam,0.7,0.01,0.7,,,1,Dense,128,0
13,0.5784195065498352,13.0,,0.5401102900505066,37.0,0.5583768486976624,199,0.5995851755142212,1640569819.0,0.5995851755142212,pwv6nl4i,24,16,39,100,0.5,,0.568678617477417,198,,,medium,nadam,0.7,0.01,0.7,,,1,Dense,128,0
14,0.5778608918190002,14.0,,0.5392684936523438,39.0,0.5581120252609253,199,0.599260151386261,1640569821.0,0.599260151386261,pwv6nl4i,24,16,39,100,0.5,,0.568678617477417,198,,,medium,nadam,0.7,0.01,0.7,,,1,Dense,128,0
15,0.5774274468421936,15.0,,0.5385745763778687,42.0,0.5559594035148621,199,0.597974419593811,1640569823.0,0.597974419593811,pwv6nl4i,24,16,39,100,0.5,,0.568678617477417,198,,,medium,nadam,0.7,0.01,0.7,,,1,Dense,128,0
16,0.5770430564880371,16.0,,0.5379010438919067,44.0,0.5572272539138794,199,0.5986457467079163,1640569826.0,0.5986457467079163,pwv6nl4i,24,16,39,100,0.5,,0.568678617477417,198,,,medium,nadam,0.7,0.01,0.7,,,1,Dense,128,0
17,0.5769191980361938,17.0,,0.5376964211463928,46.0,0.5563541650772095,199,0.598153829574585,1640569828.0,0.598153829574585,pwv6nl4i,24,16,39,100,0.5,,0.568678617477417,198,,,medium,nadam,0.7,0.01,0.7,,,1,Dense,128,0
